key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_13.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,"[""period""]",0,10,0,10,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.25270000004775284],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,11,0,11,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.26869999992845806],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,12,0,12,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.3581999999285017],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,13,0,13,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.2980000000000018],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,14,0,14,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.6167000000476719],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,15,0,15,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.39830000007145827],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,16,0,16,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.5192000000477037],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,17,0,17,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.5517000000476173],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,18,0,18,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.36889999997617906],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,19,0,19,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.41210000002377],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,20,0,20,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.22479999995221078],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,21,0,21,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.27220000004774647],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period"",""comma""]",0,22,0,22,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,"[0.11779999995223989,1.8331000000238191]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,23,0,23,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,24,0,24,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.33979999995233356],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,25,0,25,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.3908000000716356],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,26,0,26,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.4021000000237791],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""period""]",0,27,0,27,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,"[0.27330000007157196,1.9558000000715765]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,28,0,28,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,29,0,29,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.29439999997612176],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,30,0,30,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.24179999995226353],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,31,0,31,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.2242999999523363],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,32,0,32,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.15120000004776557],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,33,0,33,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.14910000002385004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,34,0,34,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.17190000009532014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,35,0,35,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.384700000047701],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,36,0,36,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.324800000071491],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,37,0,37,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.3166999999284599],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,38,0,38,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.3258999999761727],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""comma""]",0,39,0,39,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,"[0.2788000000714419,1.9468000000714483]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,40,0,40,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,41,0,41,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.24870000004762005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period"",""comma""]",0,42,0,42,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,"[0.003300000071476461,1.797100000023761]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,43,0,43,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,44,0,44,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.2833999999761545],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,45,0,45,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.3938000000715647],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,46,0,46,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.39830000007157196],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,47,0,47,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.3623999999762191],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,48,0,48,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.32749999999998636],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,49,0,49,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.35770000004765734],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,50,0,50,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.3498000000714683],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,51,0,51,0,1,5e404b1dd9609428b4a352c6,41,Kobieta,2022-05-28_08h42.39.621,task,2021.1.4,Win32,59.69792848,628b806c463b948bc644b84f,6291cf7c010c414183a4420b,[0.31780000007142917],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
