key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,random_loop.thisRepN,random_loop.thisTrialN,random_loop.thisN,random_loop.thisIndex,random_loop.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,slcbbg,"[""s"",""l"",""c"",""b"",""b"",""g""]","[0.5722999999999843,8.837399999999946,9.479799999999983,10.070499999999981,10.229699999999951,10.465799999999973,11.117599999999953]",1,SLCBBG,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,wdgjz,"[""w"",""d"",""g"",""j"",""z""]","[0.41749999999998977,0.7168999999999528,1.4037999999999897,1.6671999999999514,3.7347999999999786,4.278199999999941]",0,WDNJZN,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,vprwv,"[""v"",""p"",""r"",""w"",""v""]","[0.0660000000000025,1.5284999999999798,2.3249000000000137,3.4523000000000366,4.290900000000022,5.054999999999978]",0,VPRBWV,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,wpwlr,"[""w"",""p"",""w"",""l"",""r""]","[0.9227000000000203,1.3068000000000097,1.7788999999999646,2.4843999999999653,2.7992000000000132,3.284700000000015]",0,WPWLGW,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,space,8.6457,4,"[""4""]",1,[3.9764000000000124],[3.9764000000000124],0,0,0,4,1,Practice,5,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,8,"[""8""]",1,[3.173599999999965],"[3.9764000000000124,3.173599999999965]",0,1,1,8,1,Practice,9,(3x3) - 1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,7,"[""7""]",1,[2.5227000000000146],"[3.9764000000000124,3.173599999999965,2.5227000000000146]",0,2,2,7,1,Practice,8,(5x5) - 18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,1,"[""1""]",1,[2.714100000000059],"[3.9764000000000124,3.173599999999965,2.5227000000000146,2.714100000000059]",0,3,3,1,1,Practice,2,(4x4) - 15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,6,"[""6""]",1,[2.5424999999999898],"[3.9764000000000124,3.173599999999965,2.5227000000000146,2.714100000000059,2.5424999999999898]",0,4,4,6,1,Practice,7,(25/5) + 1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,9,"[""9""]",1,[3.0631999999999664],"[3.9764000000000124,3.173599999999965,2.5227000000000146,2.714100000000059,2.5424999999999898,3.0631999999999664]",0,5,5,9,1,Practice,10,(20/2) - 1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,3,"[""3""]",1,[2.6422000000000025],"[3.9764000000000124,3.173599999999965,2.5227000000000146,2.714100000000059,2.5424999999999898,3.0631999999999664,2.6422000000000025]",0,6,6,3,1,Practice,4,(8/4) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,2,"[""2""]",1,[1.7582999999999913],"[3.9764000000000124,3.173599999999965,2.5227000000000146,2.714100000000059,2.5424999999999898,3.0631999999999664,2.6422000000000025,1.7582999999999913]",0,7,7,2,1,Practice,3,(4x4) - 14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,5,"[""5""]",1,[1.828200000000038],"[3.9764000000000124,3.173599999999965,2.5227000000000146,2.714100000000059,2.5424999999999898,3.0631999999999664,2.6422000000000025,1.7582999999999913,1.828200000000038]",0,8,8,5,1,Practice,6,(4/2) + 3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,0,"[""0""]",1,[2.40319999999997],"[3.9764000000000124,3.173599999999965,2.5227000000000146,2.714100000000059,2.5424999999999898,3.0631999999999664,2.6422000000000025,1.7582999999999913,1.828200000000038,2.40319999999997]",0,9,9,0,1,Practice,1,(3x3) -  9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.6244,1.77496,11.64221369,0.880992383,4.047920349,space,0.987,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,4,,,,,,,,,,Practice,5,(2x6) - 8,4,,,,,,,,,,,,,,space,24.6047,"[""4""]",1,[2.9184000000000196],1,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,1,,,,,,,,,,Practice,2,(4x4) - 15,1,,,,,,,,,,,,,,,,"[""1""]",1,[3.3281000000000063],1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zk,"[""z"",""k""]",0,"[2.292599999999993,2.680999999999983,4.090800000000058]",1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,3,,,,,,,,,,Practice,6,(4/2) + 3,5,,,,,,,,,,,,,,,,"[""3""]",0,[3.0063999999999282],0,0,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,1,,,,,,,,,,Practice,5,(2x6) - 8,4,,,,,,,,,,,,,,,,"[""1""]",0,[2.2794000000000096],0,0,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,Practice,9,(3x3) - 1,8,,,,,,,,,,,,,,,,,0,,0,0,2,2,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,6,,,,,,,,,,Practice,7,(25/5) + 1,6,,,,,,,,,,,,,,,,"[""6""]",1,[2.0926000000000045],1,0,3,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,3,,,,,,,,,,Practice,4,(8/4) + 1,3,,,,,,,,,,,,,,,,"[""3""]",1,[3.4283000000000357],1,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,X V Q F H G B L J M P D K C T S W R N Z,5dac841d79d2ea001600357e,22,Mężczyzna,2022-06-11_09h46.58.689,task,2021.1.4,Win32,70.57661091,6299f149e92ead563fba08ef,62a44720ef8a26acd8e10399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
