key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_13.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,key_resp_11.rt,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,"[""period""]",0,52,0,52,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.6689999999999827],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,53,0,53,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.5568999999998994],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,54,0,54,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.6613000000002671],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,55,0,55,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.31710000000009586],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,56,0,56,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.5568999999998994],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,57,0,57,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.31659999999965294],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,58,0,58,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.30869999999973174],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,59,0,59,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.1568999999999221],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,60,0,60,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.5646999999997036],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,61,0,61,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.4137999999998101],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,62,0,62,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.4201999999997099],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,63,0,63,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.40439999999989595],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,64,0,64,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.4358000000002846],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,65,0,65,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.09309999999962315],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""period""]",0,66,0,66,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,"[0.07619999999971583,1.5561000000001002]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,67,0,67,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[1.1238000000002728],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,68,0,68,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[1.0197000000001992],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,69,0,69,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.5546999999997126],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,70,0,70,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.37389999999990664],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""period""]",0,71,0,71,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,"[0.27510000000009427,1.8272000000001754]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0,72,0,72,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""period""]",0,73,0,73,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,"[0.06779999999983488,1.4913999999999135]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,74,0,74,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.9230000000000018],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,75,0,75,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.6588999999999032],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,76,0,76,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.43549999999999045],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,77,0,77,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.3226999999997133],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period"",""comma""]",0,78,0,78,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,"[0.16239999999990573,1.6106000000000904]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,79,0,79,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[1.4427000000001726],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,80,0,80,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.6983999999999071],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,81,0,81,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.6580000000000155],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period"",""comma""]",0,82,0,82,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,"[0.09800000000001319,1.4660000000000082]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,83,0,83,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.8171000000000959],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,84,0,84,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.5941999999997449],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,85,0,85,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.36130000000028417],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,86,0,86,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.3689999999999998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,87,0,87,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.29020000000019763],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period"",""period""]",0,88,0,88,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,"[-0.006399999999899819,0.6898000000003037]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,89,0,89,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.46769999999972356],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,90,0,90,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.8269999999999982],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,91,0,91,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.5931000000001063],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,92,0,92,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.41789999999988936],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,93,0,93,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.6674999999999898],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,94,0,94,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.5769999999999982],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,95,0,95,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.6647000000002095],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,96,0,96,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.4089000000003864],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,97,0,97,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.5373999999999057],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,98,0,98,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.3130000000000166],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,99,0,99,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.46509999999963725],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period"",""comma""]",0,100,0,100,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,"[0.032699999999721285,1.6410999999996534]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,101,0,101,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[1.4568999999998766],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,102,0,102,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[1.5846999999997138],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,103,0,103,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[1.3126999999997224],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,104,0,104,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.6006000000000995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""period""]",0,105,0,105,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.8637999999997987],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,106,0,106,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[0.6486999999996783],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma"",""period""]",0,107,0,107,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,"[0.32780000000030896,1.4080000000000155]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"[""comma""]",0,108,0,108,0,1,5f108dea719866356702d26f,23,Mężczyzna,2022-06-04_08h10.23.013,task,2021.1.4,Win32,75.18231712,628b806c463b948bc644b84f,629af6c74ba1548534425c7a,[1.0002000000001772],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
